21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,24,28,28,21,20,20,20,20,20,20,20,20,20,20,28
21,21,21,21,21,21,21,21,21,21,21,21,21,24,21,21,28,28,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,28,28,21,21,28,28,28,24,24,28,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,28,28,28
26,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,28,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,28,21,21,28,28,21,21,21,21,21,21,21,28
21,21,28,28,28,21,21,28,28,28,21,21,28,28,28,28,28,28,21,21,28,28,28,28,28,28,28,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,21,21,23,23,23,23,23,23
28,28,28,21,21,21,21,28,28,21,21,21,18,18,21,21,18,18,21,21,24,21,21,21,21,21,21,21,21,21
28,21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,21,24,21,21,24,21,21,21,21,21,21,21,21,21
28,21,21,21,21,18,18,21,28,21,21,21,21,21,21,21,21,24,21,21,24,21,21,21,21,21,21,21,21,21
28,21,21,21,21,18,18,21,28,3,3,3,3,3,3,3,3,24,21,21,24,21,21,21,21,21,21,21,21,21
28,21,21,21,21,21,21,21,28,28,28,28,28,28,28,28,28,28,21,21,28,28,28,28,28,28,21,21,21,28
28,18,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
28,18,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
28,28,28,28,28,28,28,28,28,28,28,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,21,21,28,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,28,21,21,28,28,21,21,21,21,21,21,21,28
21,21,28,28,21,21,21,28,28,28,28,28,28,28,28,28,28,28,21,21,28,28,28,28,28,28,28,28,28,28
21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,21,21,21,21,28
21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,21,21,21,21,28
26,26,21,21,21,21,21,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28,21,21,21,21,28
21,21,21,21,21,21,21,28,28,28,28,28,28,28,21,21,28,28,28,28,28,28,28,28,28,21,21,21,21,28
21,21,21,26,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
